Handedness,Player ID,Player Name,Date,Pitch ID,Pitch Type,Is Strike,Strike Zone Side,Strike Zone Height,Velocity,Total Spin,True Spin (release),Spin Efficiency (release),Spin Direction,Spin Confidence,Release Extension (ft),VB (trajectory),HB (trajectory),VB (spin),HB (spin),Horizontal Angle,Release Angle,Release Height,Release Side,Gyro Degree (deg),Unique ID,Height,Weight
R,1122929,Dylan Montague,Sun Oct 08 2023 12:18:23 AM,1696724303,ChangeUp,NO,-10.99,34.2,76.33,1941.1,1679,86.5,1:34,1,-,12.33,14.08,12.3,12.9,-3.78,0.4,5.17,1.33,30.12,1122929@1696724303,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:18:49 AM,1696724329,ChangeUp,YES,6.08,34.73,73.38,1855,1755.3,94.6,1:28,0.9,1.8984813690185547,14.75,17.82,14.7,14.1,-2.58,1.04,5.15,1.4,18.87,1122929@1696724329,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:19:15 AM,1696724355,Fastball,NO,-17.48,48.44,80.81,2057,1589.1,77.3,1:08,0.9,-,13.26,7.97,13.3,8.7,-3.37,1.66,5.25,0.89,39.42,1122929@1696724355,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:19:30 AM,1696724370,Fastball,NO,-8.4,16.36,81.31,2038.8,1919.9,94.2,1:10,0.9,-,16.04,12.74,16,11.1,-2.85,-2.16,5.34,0.82,19.67,1122929@1696724370,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:19:43 AM,1696724383,Fastball,YES,4.04,29.24,81.63,2007.3,1678.3,83.6,1:08,0.9,-,14.25,11.44,14.3,9.4,-1.68,-0.76,5.31,0.9,33.27,1122929@1696724383,77,175
R,1122929,Dylan Montague,Sun Oct 08 2023 12:20:22 AM,1696724422,Fastball,NO,-14.54,46.81,80.93,1941.6,1832.2,94.4,1:20,0.8,-,14.74,18.43,14.7,12.2,-4.26,1.43,5.13,1.08,19.32,1122929@1696724422,77,175
R,1122895,Santiago Velarde,Sun Oct 01 2023 10:48:41 PM,1696200521,TwoSeamFastball,NO,14.54,31.26,81.32,1735.1,1689.4,97.4,1:52,1,2.149005889892578,10.64,15.34,10.6,16,-1.8,-0.27,5.21,1.57,-13.17,1122895@1696200521,77,229
R,1122895,Santiago Velarde,Sun Oct 01 2023 10:49:01 PM,1696200541,Slider,NO,12.6,40.45,66.66,1870.4,732,39.1,8:52,0.9,-,-0.29,-9.33,-0.3,-9.7,0.55,4.05,5.08,1.33,66.96,1122895@1696200541,77,229
R,1122895,Santiago Velarde,Sun Oct 01 2023 10:49:16 PM,1696200556,TwoSeamFastball,YES,-2.02,18.25,83.66,2021.7,1985.5,98.2,1:52,1,2.0975303649902344,11.44,16.56,11.4,17.2,-3.27,-1.63,5.07,1.43,-10.86,1122895@1696200556,77,229
R,1122895,Santiago Velarde,Sun Oct 01 2023 10:49:32 PM,1696200572,Cutter,NO,-15.94,24.94,75.24,1907,1005.1,52.7,0:48,0.9,1.9724903106689453,10.47,-0.45,10.5,4.1,-2.67,-0.52,5.43,1.17,58.19,1122895@1696200572,77,229
R,1122895,Santiago Velarde,Sun Oct 01 2023 10:49:47 PM,1696200587,TwoSeamFastball,YES,8.55,38.53,86.22,2065.2,2031.8,98.4,1:52,0.8,2.1219711303710938,11.61,20.87,11.6,16.9,-2.63,-1.17,5.18,1.36,-10.32,1122895@1696200587,77,229
R,1122895,Santiago Velarde,Sun Oct 01 2023 10:50:41 PM,1696200641,TwoSeamFastball,YES,7.75,23.7,81.24,1822.2,1788.6,98.2,1:56,0.8,-,10.34,12.58,10.3,16.5,-1.95,-1.81,4.81,1.1,-11.03,1122895@1696200641,77,229
R,1122895,Santiago Velarde,Sun Oct 01 2023 10:51:23 PM,1696200683,Cutter,NO,6.72,45.14,76.84,1757.3,1104.8,62.9,0:50,0.9,2.0714168548583984,11.48,4.25,11.5,5,-1.21,0.88,5.32,1.31,51.05,1122895@1696200683,77,229
R,1122895,Santiago Velarde,Sun Oct 01 2023 10:52:04 PM,1696200724,TwoSeamFastball,YES,5.31,36.69,85.96,2074.7,2074.7,100,1:52,0.9,2.109294891357422,11.64,18.58,11.6,17.3,-2.65,-0.77,5.18,1.31,-0.19,1122895@1696200724,77,229
R,1122895,Santiago Velarde,Sun Oct 01 2023 10:52:20 PM,1696200740,ChangeUp,YES,-4.84,27.22,75.25,1923.2,1692.5,88,2:22,0.9,2.1267433166503906,6.34,17.87,6.3,18.1,-3.49,-0.11,5.19,1.28,-28.36,1122895@1696200740,77,229
R,1122895,Santiago Velarde,Sun Oct 01 2023 10:53:16 PM,1696200796,TwoSeamFastball,NO,4.57,2.85,83.84,1991.2,1957.5,98.3,1:48,0.8,-,11.78,15.4,11.8,16.2,-2.28,-2.33,5.06,1.15,-10.56,1122895@1696200796,77,229
R,1122895,Santiago Velarde,Sun Oct 01 2023 10:53:51 PM,1696200831,Cutter,YES,-1.59,35.73,75.8,1898.1,1157.6,61,0:44,0.8,1.8700103759765625,12.25,0.67,12.3,4.3,-1.62,1.32,5.14,1.31,52.42,1122895@1696200831,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:20:20 AM,1696645220,TwoSeamFastball,NO,15.53,38.03,79.02,1943.2,1921.3,98.9,1:52,0.9,-,11.48,18.93,11.5,17,-1.87,0.32,5.05,1.38,-8.62,1122895@1696645220,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:21:05 AM,1696645265,TwoSeamFastball,YES,-2.67,18.65,79.53,1841.8,1810.3,98.3,1:48,1,1.9804344177246094,12.08,15.3,12.1,16.7,-3.11,-1.26,5.09,1.36,-10.62,1122895@1696645265,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:21:25 AM,1696645285,ChangeUp,NO,-8.13,16.14,72.21,1907.9,1633.5,85.6,2:36,0.9,2.0229225158691406,4.3,21.78,4.3,18.9,-4.23,-0.22,5.15,1.38,-31.11,1122895@1696645285,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:21:59 AM,1696645319,ChangeUp,NO,8.38,10.11,70.85,1797.2,1527.9,85,2:32,0.9,-,4.7,21.03,4.7,17.7,-2.68,0.16,4.98,1.38,-31.77,1122895@1696645319,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:22:17 AM,1696645337,Slider,YES,-0.11,34.3,69.06,2084.5,524.9,25.2,9:00,0.9,1.9582252502441406,0.3,-12.34,0.3,-7.2,-0.39,2.44,4.9,1.37,75.42,1122895@1696645337,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:22:35 AM,1696645355,TwoSeamFastball,NO,17.5,21.52,82.84,2027.5,1946.2,96,1:54,1,2.1105003356933594,11.1,15.83,11.1,17,-1.38,-1.24,5.07,1.39,-16.28,1122895@1696645355,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:22:53 AM,1696645373,Cutter,NO,6.42,44.87,77.47,2007.3,1186.2,59.1,0:46,0.9,1.9378414154052734,11.82,3.89,11.8,4.5,-1,0.98,5.28,1.13,53.78,1122895@1696645373,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:23:12 AM,1696645392,Slider,YES,-4.09,23.66,69.76,2161.1,756.3,35,9:22,0.9,-,1.76,-7.11,1.8,-9,-1.29,0.71,5.01,1.34,69.51,1122895@1696645392,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:23:43 AM,1696645423,ChangeUp,NO,16.85,19.86,73.3,1923.8,1642.8,85.4,2:56,0.8,2.0125160217285156,0.81,22.02,0.8,19.1,-1.82,-0.16,4.99,1.24,-31.36,1122895@1696645423,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:24:00 AM,1696645440,TwoSeamFastball,NO,13.85,29.01,83.74,2120.8,2027.8,95.6,1:54,0.9,-,10.92,15.59,10.9,16.8,-1.57,-0.81,4.82,1.22,-17.04,1122895@1696645440,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:24:21 AM,1696645461,ChangeUp,NO,27.86,13.39,73.85,2000.7,1726.3,86.3,2:34,0.8,2.108013153076172,4.29,26.29,4.3,18.8,-1.24,-0.03,4.87,1.26,-30.36,1122895@1696645461,77,229
R,1122895,Santiago Velarde,Sat Oct 07 2023 2:24:41 AM,1696645481,Fastball,NO,13.75,40.77,84.66,2203.7,2203.6,100,1:38,0.9,-,13.78,9.95,13.8,15.8,-0.78,-0.28,5.17,0.96,-0.74,1122895@1696645481,77,229
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:40:12 AM,1696214412,Fastball,NO,-3.84,15.84,73.32,1526,1235,80.9,0:56,0.7,-,13.68,13.68,13.7,7,-3.11,-1.45,4.58,1.05,35.98,1122927@1696214412,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:40:23 AM,1696214423,Fastball,YES,9.29,23.16,73.8,1515.5,1180.9,77.9,0:34,0.8,-,14.25,11.15,14.2,3.9,-1.66,-0.75,4.67,1.14,38.81,1122927@1696214423,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:40:36 AM,1696214436,Fastball,NO,13.38,22.4,72.77,1533.5,1243.5,81.1,0:54,0.7,-,13.93,10.61,13.9,6.7,-1.21,-1.3,4.57,1.14,35.82,1122927@1696214436,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:40:49 AM,1696214449,ChangeUp,NO,12.43,30.1,67.01,1471.5,1267.7,86.1,0:38,0.7,-,15.86,9.19,15.9,5.1,-1.24,-0.2,4.73,1.21,30.52,1122927@1696214449,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:40:59 AM,1696214459,Fastball,NO,8.7,15.82,73.87,1566.9,1331.3,85,0:46,0.7,-,15.15,10.27,15.2,6.2,-1.3,-2.16,4.51,0.83,31.83,1122927@1696214459,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:41:11 AM,1696214471,Fastball,NO,12.69,23.81,73.33,1514,1231.7,81.4,0:48,0.8,-,14.18,8.05,14.2,6,-1.14,-0.6,4.59,1.27,35.56,1122927@1696214471,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:41:22 AM,1696214482,Fastball,NO,14,32.09,72.27,1468.4,1220.5,83.1,1:02,0.7,-,13.33,11.29,13.3,7.7,-1.24,-0.81,4.65,1.1,33.78,1122927@1696214482,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:42:23 AM,1696214543,Cutter,NO,-10.18,26.66,69.11,1827.9,1028.8,56.3,11:40,0.7,-,12.06,-1.05,12.1,-2.9,-2.29,-0.79,4.76,1.01,55.75,1122927@1696214543,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:42:42 AM,1696214562,Fastball,NO,0.19,17.55,74.04,1519.9,1210.9,79.7,0:54,0.7,-,13.55,13.56,13.5,6.6,-2.58,-1.61,4.66,1.04,37.19,1122927@1696214562,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:43:01 AM,1696214581,Fastball,YES,6.19,18.42,72.97,1473.8,1145.3,77.7,0:34,0.6,-,14.09,8.76,14.1,4.1,-1.48,-2.33,4.4,0.82,39.01,1122927@1696214581,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:43:18 AM,1696214598,Fastball,YES,-2.9,25.57,73.65,1377.6,1138.2,82.6,0:42,0.7,-,14.04,10.37,14,5.1,-2.6,-1.22,4.64,0.85,34.29,1122927@1696214598,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:43:37 AM,1696214617,Fastball,YES,7.36,23.7,74.12,1384.1,1166.7,84.3,0:34,0.8,-,14.68,8.75,14.7,4.3,-1.25,-1.1,4.65,0.82,32.55,1122927@1696214617,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:44:00 AM,1696214640,Fastball,YES,-4.27,19.29,74.94,1538.8,1201.7,78.1,0:28,0.7,-,14.5,9.01,14.5,3.4,-2.19,-2.21,4.55,0.47,38.65,1122927@1696214640,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:44:54 AM,1696214694,Slider,NO,-29.89,15.77,69.04,1921.3,797.8,41.5,10:40,0.7,-,7.19,-2.69,7.2,-6.8,-3.66,-1.05,4.63,0.6,65.46,1122927@1696214694,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:45:14 AM,1696214714,ChangeUp,YES,4.95,29.13,68.2,1377.3,1225,88.9,0:42,0.8,-,15.74,6.81,15.7,5.6,-1.26,0.06,4.79,0.74,27.2,1122927@1696214714,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:46:05 AM,1696214765,Slider,YES,0.07,40.34,68.26,1997.7,776.9,38.9,10:48,0.7,-,7.22,-1.99,7.2,-6,-1.19,0.43,4.99,1,67.11,1122927@1696214765,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:46:45 AM,1696214805,ChangeUp,NO,16.84,30.32,69.72,1431.6,1293.2,90.3,0:42,0.7,-,16.11,8.84,16.1,5.8,-0.74,-1.07,4.68,1.2,25.41,1122927@1696214805,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:47:05 AM,1696214825,Fastball,YES,-7.57,27.15,73.08,1661,1209.8,72.8,0:36,0.7,-,13.92,6.73,13.9,4,-2.61,-1.32,4.58,0.66,43.25,1122927@1696214825,68,175
R,1122927,Haokeakumehokealani Kekahuna-Tomita,Mon Oct 02 2023 2:47:22 AM,1696214842,Fastball,NO,9.77,14,70.39,1603.7,1294.8,80.7,0:58,0.8,-,14.17,5.66,14.2,7.3,-1.12,-1.29,4.47,1.23,36.16,1122927@1696214842,68,175
R,1127371,luke Dickson,Sat Oct 07 2023 2:59:54 AM,1696647594,Fastball,NO,13.93,25.3,81.82,2273,2201.4,96.9,0:44,0.9,2.051891326904297,19.97,8.19,20,8.2,0.14,-1.56,5.33,0.35,14.42,1127371@1696647594,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:00:06 AM,1696647606,ChangeUp,NO,11.88,24.94,76.54,1890.4,1763.3,93.3,1:22,0.9,-,14.5,17.14,14.5,12.4,-1.42,-0.51,5.05,0.85,21.13,1127371@1696647606,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:00:18 AM,1696647618,Slider,NO,-17.79,17.15,73.12,2086.5,160.7,7.7,8:44,0.8,-,-0.1,-6.53,-0.1,-2.8,-2.09,-0.61,4.95,0.77,85.58,1127371@1696647618,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:00:32 AM,1696647632,Fastball,NO,28.57,44.97,83.46,2296.2,2247.7,97.9,0:48,0.9,2.1022605895996094,19.6,12.62,19.6,8.7,0.77,-0.39,5.28,0.62,11.8,1127371@1696647632,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:00:46 AM,1696647646,ChangeUp,NO,5.49,15.77,76.97,1760,1749,99.4,1:32,0.9,1.775918960571289,14.71,14.11,14.7,15.1,-1.61,-1.08,5.14,0.78,6.41,1127371@1696647646,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:00:57 AM,1696647657,Slider,NO,-16.34,-6.5,73.31,2143.6,411.5,19.2,7:08,1,1.8074684143066406,-3.81,-4.65,-3.8,-3.9,-1.98,-1.18,5.04,0.86,78.93,1127371@1696647657,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:01:11 AM,1696647671,Fastball,NO,18.12,35.55,83.46,2324.5,2280.7,98.1,0:42,1,1.9390144348144531,20.52,9.63,20.5,8.2,-0.08,-1.14,5.46,0.79,11.14,1127371@1696647671,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:01:53 AM,1696647713,Fastball,NO,14.12,11.11,83.23,2231.1,2170.2,97.3,0:42,0.9,2.042552947998047,20.09,10.13,20.1,7.6,-0.63,-3.06,5.44,0.91,13.42,1127371@1696647713,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:02:13 AM,1696647733,Fastball,NO,11,17.4,82.55,2175.8,1992.4,91.6,0:48,0.9,2.0249595642089844,18.31,10.51,18.3,8.1,-1.11,-2.62,5.44,1.06,23.69,1127371@1696647733,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:02:31 AM,1696647751,Fastball,NO,10.69,38.99,83.94,2367.5,2052.8,86.7,0:28,0.9,2.0071372985839844,19.04,5.97,19,4.5,-0.7,-1.01,5.36,1.04,29.88,1127371@1696647751,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:03:01 AM,1696647781,Fastball,NO,16.47,45.14,84.66,2322.1,2237.5,96.4,0:38,1,-,19.5,7.04,19.5,6.8,0.05,-0.25,5.29,0.74,15.51,1127371@1696647781,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:03:30 AM,1696647810,Fastball,NO,14.77,30.92,84.5,2344.1,2276.7,97.1,0:42,0.9,2.042491912841797,20.28,6.98,20.3,7.7,-0.29,-1.92,5.37,0.91,13.78,1127371@1696647810,75,190
R,1127371,luke Dickson,Sat Oct 07 2023 3:03:49 AM,1696647829,Fastball,NO,21.06,41.96,83.95,2320.2,1988.1,85.7,0:26,0.9,2.134561538696289,18.37,9.53,18.4,4.1,-0.24,-0.35,5.28,1.18,31.04,1127371@1696647829,75,190
